Influence,Participant,Email,Name,Joined Date,Approximate Locations,Assessment Amount,Civility Pledge,"Civility Pledge: Yes, I agree",Friend Referral,Friend Referral: Yes,Friend Referral: No,How did you hear about this survey?,How did you hear about this survey?: From a friend,How did you hear about this survey?:  From the news media,How did you hear about this survey?: I received an email from the City inviting me to participate,How did you hear about this survey?: From the City’s website,How did you hear about this survey?: From a social media post by a friend/business/organization I follow,How did you hear about this survey?: From a City Council meeting or from a Councillor,How did you hear about this survey?:  From one of the City’s social media channels,How long have you been living in Prince George?,How long have you been living in Prince George?: More than 10 years,How long have you been living in Prince George?: 6-10 years,How long have you been living in Prince George?: 3-5 years,How long have you been living in Prince George?: Less than 1 year,How long have you been living in Prince George?: 1-2 years,New Learnings,New Learnings: Yes,New Learnings: No,Other Processes,Other Processes: Yes,Other Processes: No,Please indicate the category(ies) of infrastructure that you feel should be the City’s highest priority(ies) for investment,Please indicate the category(ies) of infrastructure that you feel should be the City’s highest priority(ies) for investment: Pools,Please indicate the category(ies) of infrastructure that you feel should be the City’s highest priority(ies) for investment: Arenas,Please indicate the category(ies) of infrastructure that you feel should be the City’s highest priority(ies) for investment: Playgrounds,Please indicate the category(ies) of infrastructure that you feel should be the City’s highest priority(ies) for investment: Sidewalks,Please indicate the category(ies) of infrastructure that you feel should be the City’s highest priority(ies) for investment: Roads,Please indicate the category(ies) of infrastructure that you feel should be the City’s highest priority(ies) for investment: Stormwater drainage,Please indicate the category(ies) of infrastructure that you feel should be the City’s highest priority(ies) for investment: Energy – heat and electricity,Please indicate the category(ies) of infrastructure that you feel should be the City’s highest priority(ies) for investment: Nature parks and trails,"Please indicate the category(ies) of infrastructure that you feel should be the City’s highest priority(ies) for investment: Outdoor recreation facilities such as basketball courts, tennis courts, and ball diamonds",Please indicate the category(ies) of infrastructure that you feel should be the City’s highest priority(ies) for investment: Performing Arts,Process Evaluation,Property Type,Provide your input to the City of Prince George,Provide your input to the City of Prince George: Submit,Satisfaction  Roads and Sidewalks Services,Satisfaction Bylaw Enforcement,Satisfaction Community Planning and Infrastructure,Satisfaction Community Support services,Satisfaction Corporate Services,Satisfaction Fire Protection,"Satisfaction Parks, Trails, and Beautification",Satisfaction Police Services,Satisfaction Public Transit,Satisfaction Recreation and Community Services,Satisfaction Services that attract and retain business and facilitate development,Satisfaction Snow and Ice Control,Support for Final Decision,Support for Final Decision: Yes,Support for Final Decision: No,Support for Group Results,Support for Group Results: Yes,Support for Group Results: No,What do you feel are key topics the City should consider as it establishes its 2023 budget?,Corporate Services,Community Planning and Infrastructure,Services that attract and retain business and facilitate development,Community Support services ,"Parks, Trails, and Beautification",Recreation and Community Services, Public Transit Services,Roads and Sidewalks,Snow and Ice Control,Bylaw Enforcement Services,Fire Protection Services,Police Services,Services that attract and retain business and facilitate development Weight,Community Planning and Infrastructure Weight,Community Support services  Weight,Snow and Ice Control Weight,Roads and Sidewalks Weight,"Parks, Trails, and Beautification Weight",Recreation and Community Services Weight,Police Services Weight,Fire Protection Services Weight,Bylaw Enforcement Services Weight, Public Transit Services Weight,Corporate Services Weight
1,e0c81843-c008-4609-9734-a52c540b6e4f,,Guest,"Oct 25, 2022  6:36am",Prince George (CA),"180,000",,,,,,"From the news media, From the City’s website",,Selected,,Selected,,,,More than 10 years,Selected,,,,,,,,,,,,,,,,,,,,,,,,Submit,Selected,,3,,,,,,2,,,,,,,,,,,"I want to feel safe to take out the garbage in my own yard without being harassed. I don't want people starting fires under my deck or breaking into my unit. I don't want to see condoms, needles, vomit, and garbage in my yard from people who were there in the middle of the night. I don't want my dog barking two or three nights of the week cuz someone is outside my door doing a creepy thing (like smoking crack or stealing extension cords). I feel for all of these people but it isn't a municipal tax that should be paying to repair all this -- but the other levels of government aren't doing enough so? As an elderly citizen who lives alone I don't feel safe. I have taken all the precautions we're told to take (extra locks and chains; more lighting; signs that say private property; pit bull dog; gates around my front door area; metal fencing over all my windows; chains and locks on everything from a bird feeder to a plastic plant box; every year more and different and higher fencing which has cost us a lot of money...) It is not just my own paranoia either. My unit has been broken into. In the almost two decades I've been here there have been three fires set in our yard. One was quite huge and could have ended up killing someone. Why can't the city put better lighting in these alleys? I know that more housing and mental health programs have been created and I totally applaud that. Shelters, treatment programs, social workers.. I really value all of that. Yet meanwhile: I am a hostage in my own home after dark.  At the same time the fact is there are still people in the ally all the time  (the alley between 7/11 and Value Village). We've had cars broken into repeatedly; our sheds broken into and a kyak was stolen; bikes stolen; tools from our sheds or cars. Complaining does no good ether because these thefts were always under $5,000. Could you at least keep the ""prolific offenders"" under safer supervision for longer? One of the fire starters - I repeatedly saw her and spoke to her - but nothing is possible on my end. She just returned. I've asked some of the women why they don't use a safe injection site or stay at the shelters. One told me if she goes to a safe injection site someone else might take her drugs. She feels safer in our yard. Other women have told us they feel better changing their clothes in our yard or even washing with our garden hose in the summer cuz the shelters don't feel safe to them. I have always voted in every potential election. I am a committed citizen and do volunteer work etc. I recognize this is a huge complex problem and I'm told that every time I complain. All the threads and shards of this go from heaven to hell and tangle upon themselves. Bottom line: I have the intrinsic sovereign right to take my garbage out to our locked bin after dusk. I have the right to not feel impelled to walk around our yard every single day and ""inspect"" for needles, garbage, broken locks, etc. This doesn't mean that I am without compassion. I have compassion for myself and the other single women in the neighborhood. It is a municipal responsibility to provide effective lighting in the downtown. It is a municipal responsibility to insure my neighbors who run skanky rentals are forced to clean their yards, lock their garbage bins; insure their fences aren't falling down; clean up graffiti. Again we've complained about these things over the last 16 or so years and the same graffiti is still there; the same unlocked bins that end up with filth all over that then blows into our yard. I wonder if there were all of these things happening in a wealthier area of town - would the complaints remain unresponded  to or ineffectually responded to?",,,,,,,,,,Bylaw Enforcement Services: 10% Increase (52.79147298),,Police Services: 10% Increase (673.9213912),,,,,,,,89,,72,,
1,85b49166-49c5-4559-a186-d41889787a9a,,Guest,"Oct 25, 2022  6:39am",Prince George (CA),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,472fee89-ba2e-4614-b6bd-7ae51ac51a6e,,Guest,"Oct 25, 2022  6:53am",Vancouver (CA),"375,000",,,No,,Selected,From the news media,,Selected,,,,,,More than 10 years,Selected,,,,,No,,Selected,No,,Selected,Energy – heat and electricity,,,,,,,Selected,,,,,,Submit,Selected,5,5,5,5,5,5,5,4,5,5,4,2,No,,Selected,,,,"Keeping residential streets safe and drive-able for normal cars after snowfalls.   Elderly and disabled people have been trapped in their homes for extended periods, before snow is cleared enough for them to be able to leave in a vehicle or for their care services to reach them.",Corporate Services: 5% Decrease (376.4111022),Community Planning and Infrastructure: 5% Increase (146.6394178),Services that attract and retain business and facilitate development: 15% Increase (9),Community Support services : 5% Decrease (111.2336357),Keep the same (96.36),Recreation and Community Services: 5% Decrease (163.3915891), Public Transit Services: 5% Decrease (80.73338963),Roads and Sidewalks: Keep the Same (112.22),Snow and Ice Control: 15% Increase (228.8766454),Bylaw Enforcement Services: 5% Decrease (45.59263576),,,63,54,50,91,58,51,30,71,74,36,24,39
1,d357ce0d-7e25-4dbe-b1cd-ee515666ab8e,,Guest,"Oct 25, 2022  7:00am",Surrey (CA),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,02ee5f74-c6c9-4e44-bcda-f8db264257f6,,Guest,"Oct 25, 2022  7:32am",Prince George (CA),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,7f9bd35e-675d-471a-97d3-f12dcee7cca9,,Guest,"Oct 25, 2022  8:27am",Prince George (CA),366000,,,"Yes, Depends what actually comes from this",Selected,,From the news media,,Selected,,,,,,6-10 years,,Selected,,,,No,,Selected,Yes,Selected,,"Roads, Energy – heat and electricity",,,,,Selected,,Selected,,,,3,,Submit,Selected,5,2,7,8,0,7,5,1,5,5,5,6,Yes,Selected,,Yes,Selected,,"Go back to needs, not the wants. Focus on what should tax payers actually pay for. Stop using tax payer funds for PR campaigns. We don't need a pool if vehicles will be broken into and people can't park at the pool. We don't need business if we don't have affordable day care for people to work. View the finances you get from the city the same way you would handle your own household income.",Corporate Services: 15% Decrease (336.7888809),Community Planning and Infrastructure: Keep the Same (139.66),Services that attract and retain business and facilitate development: 10% Decrease (4),Community Support services : 5% Decrease (111.2336357),"Parks, Trails, and Beautification: 5% Decrease (91.54396003)",Recreation and Community Services: 5% Decrease (163.3915891), Public Transit Services: 15% Decrease (72.23513809),Roads and Sidewalks: 5% Decrease (106.6078566),Snow and Ice Control: Keep the Same (199.02),Bylaw Enforcement Services: 5% Decrease (45.59263576),Fire Protection Services: Keep the Same (381.15),Police Services: 5% Increase (643.2886007),20,30,26,,,31,53,61,66,23,2,3
1,be241568-dd79-466e-a313-724c81b379b2,,Guest,"Oct 25, 2022 12:17pm",Prince George (CA),35000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0b6d4e3e-30ee-4c1a-b3e0-c7799ea21454,,Guest,"Oct 25, 2022 12:32pm",Prince George (CA),,,,,,,From the news media,,Selected,,,,,,6-10 years,,Selected,,,,,,,,,,Performing Arts,,,,,,,,,,Selected,,,Submit,Selected,,2,,,,,,2,2,,,,,,,,,,"Building an integrated arts, sport and convention centre in the downtown civic core area.",Corporate Services: 5% Decrease (376.4111022),Community Planning and Infrastructure: Keep the Same (139.66),Services that attract and retain business and facilitate development: 10% Decrease (4),,"Parks, Trails, and Beautification: 5% Decrease (91.54396003)",Recreation and Community Services: 10% Increase (189.190261), Public Transit Services: 5% Increase (89.23164117),Roads and Sidewalks: Keep the Same (112.22),Snow and Ice Control: 5% Increase (208.9743284),Bylaw Enforcement Services: 5% Decrease (45.59263576),Fire Protection Services: 5% Decrease (362.0903532),Police Services: Keep the Same (612.66),,,,,,,,,,,,
1,d21d76a0-8e66-472b-8901-d1fd9e46bdab,,Guest,"Oct 25, 2022 12:33pm",Langley (CA),,,,Yes,Selected,,From the news media,,Selected,,,,,,More than 10 years,Selected,,,,,No,,Selected,Yes,Selected,,"Sidewalks, Roads, Stormwater drainage, Energy – heat and electricity",,,,Selected,Selected,Selected,Selected,,,,8,,Submit,Selected,1,3,,3,,7,8,6,8,8,,3,Yes,Selected,,Yes,Selected,,housing,Corporate Services: 10% Decrease (356.5999916),Community Planning and Infrastructure: Keep the Same (139.66),Services that attract and retain business and facilitate development: 5% Increase (7),Community Support services : 10% Increase (128.7968413),"Parks, Trails, and Beautification: 10% Decrease (86.72585687)",Recreation and Community Services: 5% Decrease (163.3915891), Public Transit Services: 10% Decrease (76.48426386),Roads and Sidewalks: 5% Increase (117.8297362),Snow and Ice Control: 10% Increase (218.9254869),Bylaw Enforcement Services: Keep the Same (47.99),Fire Protection Services: Keep the Same (381.15),Police Services: 10% Increase (673.9213912),66,,84,67,85,20,15,100,98,39,11,17
1,76f90b52-f10e-45d4-aefc-04608e30f436,,Guest,"Oct 25, 2022  1:27pm",Whistler (CA),,,,,,,From the news media,,Selected,,,,,,3-5 years,,,Selected,,,No,,Selected,Yes,Selected,,"Roads, Stormwater drainage",,,,,Selected,Selected,,,,,,,,,2,0,0,,0,10,,8,8,,,,Yes,Selected,,Yes,Selected,,"The failing infrastructure is a key concern. Stop approving developers and look to “re”develop existing neighborhoods only. Grow up, not out. We will not fix budget issues if we keep creating more infrastructure to maintain without a substantial tax base to support it. This is literally common sense, yet it is ignored year after year. Considering releasing public recreational facilities to others to manage better. Look at the pool in Vanderhoof as a case study. Community owns the building, the Y runs and staffs the facility. This enables a better use of resources to optimize the facility for the community and removes the staffing costs from the taxpayer.  All “recreational” endeavours the city runs- would be better managed by someone else.",Corporate Services: 15% Decrease (336.7888809),Community Planning and Infrastructure: 15% Increase (160.6050766),Services that attract and retain business and facilitate development: 15% Decrease (3),Community Support services : 15% Decrease (99.52483193),"Parks, Trails, and Beautification: 15% Decrease (81.90775371)",Recreation and Community Services: 15% Decrease (146.1924744), Public Transit Services: Keep the Same (84.98),Roads and Sidewalks: Keep the Same (112.22),Snow and Ice Control: Keep the Same (199.02),Bylaw Enforcement Services: 15% Decrease (40.79341094),Fire Protection Services: Keep the Same (381.15),Police Services: 15% Increase (704.5541818),100,99,,,,,,100,,1,52,1
1,f35720b3-2d4c-4c43-a976-bcb1c0ce703f,,Guest,"Oct 25, 2022  1:28pm",Langley (CA),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,8f0c9050-c3fc-4397-b320-12c2ad0f28a2,,Guest,"Oct 25, 2022  1:35pm",Prince George (CA),,,,,,,From the news media,,Selected,,,,,,More than 10 years,Selected,,,,,,,,,,,"Sidewalks, Stormwater drainage, Nature parks and trails",,,,Selected,,Selected,,Selected,,,,,Submit,Selected,4,6,,5,,,7,,4,7,,,,,,,,,Centalization.,Corporate Services: 5% Decrease (376.4111022),,Services that attract and retain business and facilitate development: 5% Decrease (5),Community Support services : 5% Decrease (111.2336357),"Parks, Trails, and Beautification: 5% Increase (101.1801663)",Recreation and Community Services: 5% Increase (180.5907037), Public Transit Services: 5% Increase (89.23164117),Roads and Sidewalks: 5% Increase (117.8297362),Snow and Ice Control: Keep the Same (199.02),Bylaw Enforcement Services: 5% Increase (50.39186057),Fire Protection Services: 5% Decrease (362.0903532),Police Services: Keep the Same (612.66),1,58,1,,54,98,96,38,39,57,53,2
1,514dad3d-2cc2-42d2-a0df-289e6445bf7c,,Guest,"Oct 25, 2022  1:50pm",Canmore (CA),571000,,,,,,From one of the City’s social media channels,,,,,,,Selected,3-5 years,,,Selected,,,,,,,,,"Sidewalks, Roads, Stormwater drainage, Energy – heat and electricity, Nature parks and trails",,,,Selected,Selected,Selected,Selected,Selected,,,,,Submit,Selected,5,,3,3,,,,,2,,3,,,,,,,,Dealing with root causes of homeless problem. Developing the downtown to encourage business. Developing public transit to make areas accessible for workers.,Corporate Services: 10% Decrease (356.5999916),Community Planning and Infrastructure: 15% Increase (160.6050766),Services that attract and retain business and facilitate development: 15% Increase (9),Community Support services : 15% Increase (134.6512432),"Parks, Trails, and Beautification: 15% Increase (110.8163727)",Recreation and Community Services: 15% Increase (197.7898183), Public Transit Services: 15% Increase (97.72989271),Roads and Sidewalks: 15% Increase (129.0516159),Snow and Ice Control: 10% Increase (218.9254869),Bylaw Enforcement Services: Keep the Same (47.99),Fire Protection Services: Keep the Same (381.15),Police Services: 15% Decrease (520.7574387),74,70,84,59,61,72,70,,62,61,74,39
1,44af190a-efd0-4904-9519-c15c672eeb61,,Guest,"Oct 25, 2022  1:54pm",Chilliwack (CA),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,bceb7ba9-2db6-474f-904b-9617c06f6e0e,,Guest,"Oct 25, 2022  1:54pm",Burnaby (CA),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,,8,99,100,100,15,
1,f7f6da2c-5f8a-472f-935e-cef3571a0489,,Guest,"Oct 25, 2022  2:13pm",Field (CA),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,c1075f62-78dd-4cb1-903c-f73aa41c9711,,Guest,"Oct 25, 2022  2:17pm",Burns Lake (CA),,,,,,,From one of the City’s social media channels,,,,,,,Selected,More than 10 years,Selected,,,,,,,,,,,"Sidewalks, Roads, Outdoor recreation facilities such as basketball courts, tennis courts, and ball diamonds",,,,Selected,Selected,,,,Selected,,,,Submit,Selected,,8,,,,6,,4,2,,0,,,,,,,,"safety of public and businesses in downtown
economic development quicker turnaround for licensing And permits
public transit to outlying city taxpayers",Corporate Services: Keep the Same (396.22),Community Planning and Infrastructure: Keep the Same (139.66),Services that attract and retain business and facilitate development: 15% Increase (9),Community Support services : Keep the Same (117.09),Keep the same (96.36),Recreation and Community Services: Keep the Same (171.99), Public Transit Services: 15% Increase (97.72989271),Roads and Sidewalks: 5% Increase (117.8297362),Snow and Ice Control: 15% Increase (228.8766454),Bylaw Enforcement Services: 5% Decrease (45.59263576),Fire Protection Services: Keep the Same (381.15),Police Services: 15% Increase (704.5541818),100,68,56,90,91,,78,98,100,,100,
1,7ce14b4b-242d-4ecd-beed-d48ebbe3b687,,Guest,"Oct 25, 2022  2:22pm",Burnaby (CA),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,7c3da388-770e-46a4-8efb-d11cd4874701,,Guest,"Oct 25, 2022  2:19pm",Prince George (CA),421000,,,,,,From the news media,,Selected,,,,,,More than 10 years,Selected,,,,,,,,,,,"Stormwater drainage, Energy – heat and electricity, Nature parks and trails",,,,,,Selected,Selected,Selected,,,,,Submit,Selected,,,4,,4,,5,,,5,3,,,,,,,,Law enforcement and converting downtown to a non automobile zone,Corporate Services: 5% Decrease (376.4111022),Community Planning and Infrastructure: 10% Increase (153.6222472),Services that attract and retain business and facilitate development: 5% Increase (7),Community Support services : Keep the Same (117.09),"Parks, Trails, and Beautification: 5% Increase (101.1801663)",Recreation and Community Services: 10% Decrease (154.7920317), Public Transit Services: 5% Decrease (80.73338963),Roads and Sidewalks: 5% Decrease (106.6078566),Snow and Ice Control: 5% Decrease (189.0720114),,Fire Protection Services: 5% Decrease (362.0903532),Police Services: 5% Increase (643.2886007),61,69,38,49,86,65,14,100,,73,1,35
1,439785c8-3172-4c13-95e1-e3e1e1887574,,Guest,"Oct 25, 2022  2:26pm",Prince George (CA),525000,,,Yes,Selected,,From the news media,,Selected,,,,,,More than 10 years,Selected,,,,,Yes,Selected,,Yes,Selected,,"Stormwater drainage, Performing Arts",,,,,,Selected,,,,Selected,7,,Submit,Selected,7,4,4,6,4,,8,,7,8,,7,No,,Selected,No,,Selected,"Public safety, the growing population of addiction and unhoused individuals.",Corporate Services: 5% Decrease (376.4111022),Community Planning and Infrastructure: Keep the Same (139.66),Services that attract and retain business and facilitate development: 5% Decrease (5),Community Support services : Keep the Same (117.09),Keep the same (96.36),Recreation and Community Services: Keep the Same (171.99), Public Transit Services: 5% Decrease (80.73338963),Roads and Sidewalks: Keep the Same (112.22),Snow and Ice Control: Keep the Same (199.02),Bylaw Enforcement Services: 5% Increase (50.39186057),Fire Protection Services: 5% Increase (400.2051272),Police Services: 10% Increase (673.9213912),38,,78,,,,68,98,56,62,43,38
1,52f500fd-6f50-46a3-811c-dfca4d85b5bb,,Guest,"Oct 25, 2022  2:28pm",Telkwa (CA),"450,000",,,Yes,Selected,,From one of the City’s social media channels,,,,,,,Selected,6-10 years,,Selected,,,,No,,Selected,Yes,Selected,,"Pools, Arenas, Playgrounds, Outdoor recreation facilities such as basketball courts, tennis courts, and ball diamonds, Performing Arts",Selected,Selected,Selected,,,,,,Selected,Selected,,,Submit,Selected,,,,,,7,5,3,,,,6,Yes,Selected,,Yes,Selected,,,Corporate Services: Keep the Same (396.22),Community Planning and Infrastructure: Keep the Same (139.66),Services that attract and retain business and facilitate development: Keep the Same (6.46),Community Support services : Keep the Same (117.09),"Parks, Trails, and Beautification: 5% Increase (101.1801663)",Recreation and Community Services: 5% Increase (180.5907037), Public Transit Services: Keep the Same (84.98),Roads and Sidewalks: Keep the Same (112.22),Snow and Ice Control: 5% Increase (208.9743284),Bylaw Enforcement Services: 5% Increase (50.39186057),Fire Protection Services: Keep the Same (381.15),Police Services: Keep the Same (612.66),48,,,66,,51,,72,74,,,
1,03d44408-f8d7-47ee-97aa-545e2ad99ef6,,Guest,"Oct 25, 2022  2:36pm",Prince George (CA),,,,Yes,Selected,,From the news media,,Selected,,,,,,More than 10 years,Selected,,,,,No,,Selected,No,,Selected,"Pools, Sidewalks, Roads, Stormwater drainage",Selected,,,Selected,Selected,Selected,,,,,7,,Submit,Selected,,4,,,,9,,9,,,,8,No,,Selected,No,,Selected,"Cut the ""red tape"" for permits of all kinds. Cut staffing where possible.",Corporate Services: 10% Decrease (356.5999916),Community Planning and Infrastructure: Keep the Same (139.66),Services that attract and retain business and facilitate development: 5% Decrease (5),Community Support services : 10% Decrease (105.3792338),"Parks, Trails, and Beautification: 5% Decrease (91.54396003)",Recreation and Community Services: 10% Decrease (154.7920317), Public Transit Services: 5% Decrease (80.73338963),Roads and Sidewalks: 5% Increase (117.8297362),Snow and Ice Control: 5% Increase (208.9743284),Bylaw Enforcement Services: 5% Decrease (45.59263576),Fire Protection Services: Keep the Same (381.15),Police Services: Keep the Same (612.66),,38,14,75,80,29,2,100,99,50,2,38
1,45f3348e-3bca-4066-abbe-0b3b403b5c0b,,Guest,"Oct 25, 2022  2:39pm",Prince George (CA),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,3cd7baac-6016-4221-8e96-129f9753e40c,,Guest,"Oct 25, 2022  3:03pm",Prince George (CA),,,,,,,From one of the City’s social media channels,,,,,,,Selected,More than 10 years,Selected,,,,,,,,,,,Roads,,,,,Selected,,,,,,,,,,,2,,,,3,,3,,,,,,,,,,,"Don’t worry how to spend the the Fortis 30 million!!!!! That has already been spent on the Parkade over run, the Firehall over run, the swimming pool over run, the Willow Cale bridge and the $375,000 embezzled from the City Hall coffers!!!! Pay back the mistakes already made!!!!!! Interest rates are going up on the loans!!! Please DO NOT build a Preforming Arts Centre without going to referendum from the taxpayers who foot the bills.",Corporate Services: 15% Decrease (336.7888809),Community Planning and Infrastructure: 15% Decrease (118.7081001),Services that attract and retain business and facilitate development: 10% Decrease (4),Community Support services : 10% Decrease (105.3792338),Keep the same (96.36),Recreation and Community Services: 5% Decrease (163.3915891), Public Transit Services: 5% Decrease (80.73338963),Roads and Sidewalks: 10% Decrease (100.9969168),Snow and Ice Control: 10% Decrease (179.1208529),Bylaw Enforcement Services: Keep the Same (47.99),Fire Protection Services: 10% Decrease (343.0329662),Police Services: Keep the Same (612.66),30,30,30,,,,25,50,,,20,30
